Nome da empresa,Endereço,Telefone,Proprietário,1. Nome da embarcaçao,2.1. Linha de atuaçao,2.2. Escalas,3. Porto de atracaçao - Origem,Linha Origem,UF Porto de atracação - Origem,4. Porto de atracaçao - Destino,Linha Destino,UF Porto de atracação - Destino,5. Número de Inscriçao,6. Ano de construçao,7. Tipo de embarcaçao,8. Material do casco,9. Comprimento,10. Boca,11. Calado,12. Pontal,13. Potência do motor,14. Velocidade,15. Número de propulsores,16. TPB,17. Deslocamento leve,18. Número de geradores,19.1 Número de Passageiros,19.2 Capacidade de Carga (t),19.3 Número de Tripulantes,19.4 Número de Redes,19.5 Número de Poltronas,19.6 Número de Camarotes,19.7 Número de Coletes,19.8 Número de Boias,19.9 Número de Bares,19.10 Número de Cozinhas,19.11 Número de Porões,19.12 Número de Escadas de Acesso Interno,19.13 Número de Portas de Acesso Lateral,19.14 Número de Conveses,19.15 Número de Funcionários de Limpeza,19.16 Número de Banheiros,19.17 Número de Vasos Sanitários,20.1 Qual é a periodicidade da manutenção da embarcação,20.1 Caso Outra,20.2 Qual o ano da última reforma ?,21.1 O recurso utilizado para fabricação/aquisição da embarcação foi:,21.1 Caso Outra,22.1 Tempo de duração da viagem entre (Origem - Destino),22.2 Tempo de duração da viagem entre (Destino - Origem),23.1 Custo Rede,23.2 Custo Poltrona,23.3 Custo Camarote,24.1 Consumo de Combustível (L) (Origem - Destino),24.2 Consumo de Combustível (L) (Destino - Origem),26. Quantas viagens essa embarcação faz por mês no sentido origem/destino,27. E quantas viagens essa embarcação faz por mês no sentido destino/origem: ,28. Há coletores para coleta seletiva de lixo?             ,29.Há pontos de recepção de resíduos no trajeto?  ,"29. Se sim, Onde ?",30. Há destinação de resíduos recicláveis?  ,31. Há destinação seletiva do óleo de cozinha?         ,32. Qual a destinação do óleo de cozinha? ,33. A embarcação possui tanque de armazenamento de efluentes?,"33. Se sim, Qual a Capacidade",34. A empresa é autorizada a prestar o serviço de transporte fluvial de Passageiros e Cargas?,"35. (SE COD 1, 2 OU 3 Na P34) Quais os órgão?",35. Caso Outros,36. . (SE COD 4 Na P34) Quais as dificuldades que o/a sr/a encontra para obter a autorização para prestação de serviço de transporte fluvial?,37. Como são atadas as redes dos passageiros na embarcação?,"38. A embarcação possui Certificado de Livre Prática em vigor? (CLP - Autorização a ser emitida pelo órgão de vigilância sanitária federal competente – ANVISA, para uma embarcação operar embarque e desembarque de viajantes, cargas ou suprimentos).",39.1 Número de Banheiros Masculinos,39.1 Número de Banheiros Femininos,39.1 Número de Banheiros Necessidades Especiais,40.1 As Pias possuem Papel toalha ?,40.2 As Pias possuem Papel Sabonete Líquido ?,QAE_01_01 Existe acesso à embarcação com largura mínima de 1 m e balaustrada de proteção?,QAE_01_02 Existem corrimãos laterais instalados na balaustrada do dispositivo de acesso com alturas de 920 e 700mm?,QAE_01_03 Existe dispositivo de acesso com piso regular e antiderrapante?,QAE_01_04 Existe dispositivo de acesso sinalizado com piso de alerta?,"QAE_01_05 Existem áreas de manobra para pessoa em cadeira de rodas entre o local de acesso e a área reservada para passageiros com deficiência ou mobilidade reduzida e áreas de uso público ou coletivo, incluindo sanitários?",QAE_01_06 Existem áreas de manobra em conformidade com os padrões normativos?,QAE_01_07 Existem áreas de circulação com largura em conformidade com o padrão normativo?,QAE_01_08 Existem camarotes acessíveis no convés destinado ao transporte de passageiros com deficiência ou mobilidade reduzida?,QAE_01_09 Existe sinalização ao acesso do camarote em conformidade com os requisitos normativo?.,QAE_01_10 Existe nível de iluminação adequado e dentro dos limites normativos?,QAE_02_01 Existe acesso ao convés de passageiros sem o uso de degrau?,QAE_02_02 Existe vão livre no acesso ao convés de passageiros maior ou igual a 800mm?,QAE_03_01 Existe disponibilidade de cadeira de rodas manual a bordo?,QAE_03_02 As dimensões e características da cadeira de rodas está em conformidade?,QAE_04_01 Existem quatro assentos preferenciais destinados às pessoas com deficiência ou com mobilidade reduzida?,QAE_04_02 Existe cromo diferenciação nos assentos preferenciais?,QAE_04_03 Existe sinalização indicativa nos assentos preferenciais?,QAE_04_04 Existe sinalização indicativa em bom estado de conservação?,QAE_04_05 Existe localização de assentos preferenciais nas fileiras de corredor e próximo aos acessos de embarque e desembarque?,QAE_04_06 Existem apoios de braços retráteis?,QAE_05_01 Existem assentos preferenciais para pessoas obesas?,QAE_05_02 A largura dos assentos preferenciais para pessoas obesas é igual à largura de dois assentos do tipo utilizado na embarcação?,"QAE_05_03 Existe um espaço livre frontal, de no mínimo 600 mm, nos assentos destinados a pessoas obesas?",QAE_05_04 Existem assentos destinados a pessoas obesas que suportem uma carga de 250kg?,QAE_06_01 Existem duas áreas reservadas e identificadas para passageiros em cadeiras de rodas (módulo de referência)?,"QAE_06_02 As dimensões dos módulos de referência, estão em conformidade com os limites estabelecidos?",QAE_06_03 Sinalização dos Módulos de referência em conformidade com os padrões estabelecidos.,QAE_06_04 Existe sistema de travamento das cadeiras de rodas eficiente?,QAE_06_05 Existe sistema de travamento fixo para cadeira de rodas no sentido longitudinal da embarcação?,QAE_06_06 O sistema de travamento está em estado satisfatório?,QAE_06_07 Existe indicação sobre utilização do sistema de travamento?,"QAE_07_01 Os obstáculos como pilares, balaustradas e apoios de mão ou qualquer outro com altura superior a 5mm receberam tratamento cromo diferenciado?","QAE_08_01 Existem elementos suspensos entre 600 e 2.100mm de altura do piso do convés que se projetem sobre as áreas de circulação, sem sinalização tátil de alerta no piso do convés (piso tátil de alerta)?",QAE_08_02 Existe piso tátil de alerta apresenta cor contrastante com o piso adjacente?,QAE_08_03 Existe sinalização em conformidade com os requisitos aplicáveis?,QAE_09_01 Existe pelo menos um boxe sanitário acessível localizado no convés destinado ao transporte de passageiros com deficiência ou mobilidade reduzida?,QAE_09_02 As dimensões estão em conformidade com os limites estabelecidos?,QAE_09_03 Existe área de transferência com dimensões em conformidade com os limites estabelecidos?,QAE_09_04 Existe área de manobra em conformidade com os requisitos aplicáveis e com dimensões em conformidade com os limites estabelecidos?,QAE_09_05 A Porta abre para fora do boxe?,QAE_09_06 O vão livre da porta está em conformidade com o limite estabelecido?,QAE_10_01 A sinalização do sanitário está em conformidade com os requisitos estabelecidos?,QAE_10_02 Existe posicionamento e funcionamento de dispositivo de sinalização de emergência?,QAE_11_01 As barras de apoio estão fixadas adequadamente e com resistência dentro dos limites estabelecidos?,QAE_11_02 Existem barras de apoio e transferência em boxes para vasos sanitários estão em conformidade com os padrões estabelecidos?,QAE_11_03 As dimensões e posicionamento das barras de apoio e transferência em boxes para vasos sanitários estão em conformidade com os padrões estabelecidos?,QAE_11_04 A altura e características de instalação dos vasos sanitários estão em conformidade com os padrões estabelecidos?,QAE_11_05 O posicionamento da descarga do vaso sanitário está em conformidade com o padrão estabelecido?,QAE_11_06 A localização dos acessórios dos banheiros não interfere com as áreas de manobra e transferência nem com a utilização das barras de apoio?,QAE_11_07 Existe puxador horizontal na porta de acesso ao boxe sanitário acessível?,QAE_11_08 Existe pelo menos um boxe para chuveiro acessível?,QAE_12_01 Existe dispositivo para transposição de portas no convés destinado ao transporte de passageiros com deficiência ou mobilidade reduzida.,QAE_12_02 Portas e seus acessos com dimensões em conformidade com os requisitos estabelecidos.,QAE_12_03 Inclinação do dispositivo de transposição de soleira dentro dos limites estabelecidos. (ver nota),Área de Navegação,Tipo de navegação
NÃO TEM/INFORMAL,NÃO INFORMADO/NÃO TEM,Não tem/Não informado,NÃO INFORMADO,FIRMINO II,TABATINGA - BENJAMIN CONSTANT,TABATINGA - BENJAMIN CONSTANT,TERMINAL HIDROVIARIO DE TABATINGA,TABATINGA,AM,TERMINAL HIDROVIÁRIO DE BENJAMIN CONSTANT,BENJAMIN CONSTANT,AM,Não informou/Não tem,2004,CHATA,FIBRA,8.60,2.10,0.50,0.65,200,30,1,15,3,0,22,12,1,0,6,0,20,2,0,0,0,0,0,1,1,0,0,ANUAL,,2015,PRÓPRIO,,0.5,0.5,0.00,20.00,0.00,50,50,30,30,NÃO,NÃO,,NÃO,NÃO,-,NÃO,,Sim apenas de passageiros,Marinha,,,Não possui espaço para redes/poltrona,NÃO,0,0,0,NÃO,NÃO,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,AMAZONAS,TRAVESSIA
FAMILIA FN,"RIO PARANÁ, SN",92276362,FRANCILEY FREIRE FERREIRA,FN,MAUÉS - RIO PARACUNI,MAUES - RIO PARACUNI,PORTO DE MAUÉS,MAUÉS,AM,RIO PARACURI,RIO PARACUNI,AM,Não tem/Não informado,2010,PASSAGEIRO/CARGA GERAL,MADEIRA,20.00,6.00,1.80,2.10,240,15,3,72,15,2,75,60,4,80,0,2,18,1,1,1,1,1,2,2,1,3,3,EVENTUAL,,2013,PRÓPRIO,,10,6,30.00,0.00,0.00,155,155,8,8,NÃO,NÃO,,NÃO,NÃO,-,SIM,310,Não está autorizada,Marinha,,,Varão metálico,NÃO,1,1,0,NÃO,NÃO,Não,Não,Não,Não,Não,Não,Não,,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,AMAZONAS,ESTADUAL
FRANCISCO BEZERRA II,NÃO INFORMADO/NÃO TEM,991181755,VALMIR REBELO MESQUITA,FRANCISCO BEZERRA II,MANAUS - TAPAUÁ,MANAUS - MANACAPURU - BERURI - TAPAUÁ,BALSA VERDE - MANAUS MODERNA,MANAUS,AM,TERMINAL HIDROVIÁRIO DE TAPAUÁ,TAPAUÁ,AM,Não tem/Não informado,2014,PASSAGEIRO/CARGA GERAL,MADEIRA,29.00,8.00,2.40,2.60,375,15,1,220,40,2,174,180,7,174,0,11,185,8,1,1,3,2,2,2,7,11,11,SEMESTRAL,,2017,PRÓPRIO,,48,36,180.00,0.00,550.00,2000,2000,4,4,SIM,NÃO,,NÃO,NÃO,-,NÃO,,"Sim, de Passageiros e Cargas",Marinha,,,Varão metálico,SIM,5,5,1,SIM,SIM,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,AMAZONAS,ESTADUAL
FRANCISCO FILHO,NÃO INFORMADO/NÃO TEM,993719204,FRANCISCO PEREIRA,FRANCISCO FILHO,MANAUS - MANACAPURU,MANAUS - MANACAPURU,BALSA VERDE - MANAUS MODERNA,MANAUS,AM,TERMINAL HIDROVIÁRIO DE MANACAPURU,MANACAPURU,AM,Não tem/Não informado,2005,PASSAGEIRO/CARGA GERAL,MADEIRA,24.00,6.00,1.90,2.40,190,16,1,72,12,1,80,56,3,80,0,0,80,5,0,0,2,0,2,1,1,2,2,ANUAL,,2014,PRÓPRIO,,2,2,20.00,0.00,0.00,200,200,8,8,NÃO,NÃO,,SIM,NÃO,-,NÃO,,"Sim, de Passageiros e Cargas",Marinha,,,Varão metálico,NÃO,1,1,0,SIM,SIM,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,AMAZONAS,ESTADUAL
NÃO TEM/INFORMAL,NÃO INFORMADO/NÃO TEM,Não tem/Não informado,NÃO INFORMADO,FRANCISCO GABRIEL,TABATINGA - BENJAMIN CONSTANT,TABATINGA - BENJAMIN CONSTANT,TERMINAL HIDROVIARIO DE TABATINGA,TABATINGA,AM,TERMINAL HIDROVIÁRIO DE BENJAMIN CONSTANT,BENJAMIN CONSTANT,AM,Não tem/Não informado,2005,CHATA,FIBRA,8.00,2.10,0.40,1.00,200,40,1,Não informado/Não sabe,Não informado/Não sabe,1,18,8,1,0,6,0,20,2,0,0,0,0,0,1,1,0,0,ANUAL,,2011,PRÓPRIO,,0.5,0.5,0.00,20.00,0.00,45,45,30,30,NÃO,NÃO,,NÃO,NÃO,-,NÃO,,Sim apenas de passageiros,Marinha,,,Não possui espaço para redes/poltrona,NÃO,0,0,0,NÃO,NÃO,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,AMAZONAS,TRAVESSIA
E.F. FLEXA,"VILA SANTA MARIA URUARÁ, SN",35821174,EDSON FURTADO FLEXA,FRANCISCO SALES,SANTARÉM - PRAINHA,SANTARÉM - PRAINHA,BEIRA RIO,SANTARÉM,PA,TRAPICHE MUNICIPAL DE PRAINHA,PRAINHA,PA,023011574-8,2006,PASSAGEIRO/CARGA GERAL,MADEIRA,24.00,6.00,1.90,2.75,315,13,1,140,29,2,82,120,4,82,0,2,98,4,1,1,2,3,2,2,1,4,4,ANUAL,,2016,PRÓPRIO,,7,9,40.00,0.00,0.00,450,450,4,4,SIM,NÃO,,NÃO,NÃO,-,SIM,1000,"Sim, de Passageiros e Cargas",Marinha,,,Varão metálico,NÃO,2,2,0,SIM,SIM,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,,,,,,,,,,,,,,,,,,,BAIXO AMAZONAS,ESTADUAL
H. M. NOGUEIRA GOMES E NAVEGAÇÕES-ME,"RUA ARTUR QUEIROZ, 321",999837943,REGILSON BORGES,FREI GALVÃO,MANAUS - MANICORÉ,MANAUS - BORBA - NOVO ARIPUANÃ - MANICORÉ,BALSA AMARELA - MANAUS MODERNA ,MANAUS,AM,TERMINAL FLUVIAL  DE MANICORÉ,MANICORÉ,AM,00121248-5,2009,PASSAGEIRO/CARGA GERAL,AÇO NAVAL,41.02,9.00,2.06,2.60,600,18,1,142,25,2,303,120,7,416,0,7,480,19,1,1,5,4,4,3,6,15,15,EVENTUAL,,2015,PRÓPRIO,,8,10,40.00,0.00,100.00,700,1000,4,4,SIM,SIM,NOS PORTOS,SIM,NÃO,-,SIM,2000,"Sim, de Passageiros e Cargas",Antaq,,,Varão metálico,SIM,7,7,1,NÃO,SIM,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,AMAZONAS,ESTADUAL
MAURO FREITAS TEIXEIRAS,"RUA JOSÉ RODRIGUES, SN - CACHOEIRA DO ARARI",984767160,MAURO FREITAS TEIXEIRAS,FREITAS TEIXEIRAS,BELÉM - CACHOEIRA DO ARARI,BELÉM - CACHOEIRA DO ARARI,BRILHANTE,BELÉM,PA,TRAPICHE MUNICIPAL DE CACHOEIRA DO ARARI,CACHOEIRA DO ARARI,PA,Não tem/Não informado,1995,PASSAGEIRO/CARGA GERAL,MADEIRA,13.00,4.00,1.50,2.50,280,15,2,160,28,1,98,138,4,98,0,2,110,4,1,1,2,3,2,2,1,4,4,ANUAL,,2015,"FINANCIADO, MAS NAO QUITADO",,6,6,35.00,0.00,70.00,350,350,8,8,SIM,NÃO,,NÃO,NÃO,-,SIM,200,"Sim, de Passageiros e Cargas",ARCON,,,Varão metálico,SIM,2,2,0,SIM,SIM,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,BELÉM/MARAJÓ/TOCANTINS,ESTADUAL
GC. RODRIGUES EPP,"AV. BERNARDO SAYÃO,3704",32292216,GELCIRA C. RODRIGUES,GABRIELA III,BELÉM - VITÓRIA DO XINGU,BELÉM - GURUPÁ - PORTO DE MOZ -SENADOR JOSÉ PORFÍRIO - VITÓRIA DO XINGU,MATURU,BELÉM,PA,PORTO DE VITÓRIA DO XINGU,VITÓRIA DO XINGU,PA,Não tem/Não informado,Não informado,FERRY BOAT,AÇO NAVAL,46.00,11.00,2.20,3.20,450,10,2,340,69,2,95,300,7,95,0,0,112,6,0,1,6,4,2,3,1,5,5,SEMESTRAL,,2014,FINANCIADO E JÁ QUITADO,,45,40,200.00,0.00,0.00,4000,4000,4,4,NÃO,NÃO,,SIM,NÃO,-,SIM,"10,000","Sim, de Passageiros e Cargas",Marinha,,,Varão metálico,NÃO,2,2,1,NÃO,SIM,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,BELÉM/MARAJÓ/TOCANTINS,ESTADUAL
GC. RODRIGUES EPP,"AV. BERNARDO SAYÃO,3704",32292216,GELCIRA C. RODRIGUES,GABRIELA IV,BELÉM - VITÓRIA DO XINGU,BELÉM - GURUPÁ - PORTO DE MOZ -SENADOR JOSÉ PORFÍRIO - VITÓRIA DO XINGU,MATURU,BELÉM,PA,PORTO DE VITÓRIA DO XINGU,VITÓRIA DO XINGU,PA,021009373-1,2012,FERRY BOAT,AÇO NAVAL,46.00,11.00,2.20,3.70,450,12,2,380,70,1,95,300,7,95,0,0,112,6,0,1,6,4,2,3,1,5,5,ANUAL,,2015,FINANCIADO E JÁ QUITADO,,45,40,200.00,0.00,0.00,4000,4000,4,4,NÃO,NÃO,,NÃO,NÃO,-,SIM,"10,000","Sim, de Passageiros e Cargas",Marinha,,,Varão metálico,NÃO,2,2,1,NÃO,SIM,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,BELÉM/MARAJÓ/TOCANTINS,ESTADUAL
NÃO TEM/NÃO INFORMADO/INFORMAL,"TRAVESSA CORONEL GUERREIRO, SN - BELENZINHO",992748058,ELIELSON,GABRIELY,BAGRE - BREVES,BAGRE - BREVES,PORTO FÓRMULA 1,BAGRE,PA,POINT DO AÇAÍ,BREVES,PA,Não tem/Não informado,Não informado,LANCHA,ALUMÍNIO,20.00,4.00,0.71,2.00,464,25,1,5,2,1,55,4,4,0,55,0,65,2,0,1,2,0,0,1,0,1,1,EVENTUAL,,2016,PRÓPRIO,,2,2,0.00,20.00,0.00,100,100,24,24,NÃO,NÃO,,NÃO,NÃO,-,NÃO,,Não está autorizada,,,EM PROCESSO,Não possui espaço para redes/poltrona,NÃO,1,0,0,NÃO,SIM,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,BELÉM/MARAJÓ/TOCANTINS,ESTADUAL
NÃO TEM/NÃO INFORMADO/INFORMAL,"AV. BERNARDO SAYÃO, SN - PRÓXIMO AV. PADRE EUTÍQUIO",993046021,RILDO VALADES,GALILEU,BELÉM - BOA VISTA DO ACARÁ,BELÉM - BOA VISTA DO ACARÁ,PORTO DA PALHA,BELÉM,PA,PORTO BOA VISTA DO ACARÁ,BOA VISTA DO ACARÁ,PA,"21,686,981",2009,PASSAGEIRO,MADEIRA,13.00,2.60,0.80,1.00,114,10,1,8,5,1,35,10,2,0,35,0,54,2,0,0,0,0,0,1,0,1,1,ANUAL,,2015,PRÓPRIO,,0.5,0.5,0.00,5.00,0.00,8,8,24,24,NÃO,NÃO,,NÃO,NÃO,-,NÃO,,Sim apenas de passageiros,Outros,CAPITÂNIA DOS PORTO,,Não possui espaço para redes/poltrona,NÃO,1,0,0,NÃO,NÃO,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,BELÉM/MARAJÓ/TOCANTINS,TRAVESSIA
NÃO TEM/INFORMAL,NÃO INFORMADO/NÃO TEM,Não tem/Não informado,NÃO INFORMADO,GAROTINHO,TABATINGA - BENJAMIN CONSTANT,TABATINGA - BENJAMIN CONSTANT,TERMINAL HIDROVIARIO DE TABATINGA,TABATINGA,AM,TERMINAL HIDROVIÁRIO DE BENJAMIN CONSTANT,BENJAMIN CONSTANT,AM,70110433,2007,CHATA,FIBRA,7.20,1.90,0.60,1.00,200,32,1,Não informado/Não sabe,Não informado/Não sabe,1,17,8,1,0,5,0,21,2,0,0,0,0,0,1,1,0,0,ANUAL,,2014,PRÓPRIO,,0.5,0.5,0.00,20.00,0.00,45,45,24,24,NÃO,NÃO,,NÃO,NÃO,-,NÃO,,Sim apenas de passageiros,Marinha,,,Não possui espaço para redes/poltrona,NÃO,0,0,0,NÃO,NÃO,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,AMAZONAS,TRAVESSIA
NÃO TEM/INFORMAL,NÃO INFORMADO/NÃO TEM,Não tem/Não informado,NÃO INFORMOU,GAVIÃO II,SANTARÉM - ARAPIUNS,SANTARÉM - ARAPIUNS,MERCADÃO 2000,SANTARÉM,PA,PORTO COMUNIDADE DE ARAPIUNS,ARAPIUNS,PA,Não tem/Não informado,2000,PASSAGEIRO/CARGA GERAL,MADEIRA,17.00,4.60,1.20,1.40,500,12,1,20,4,1,50,20,2,50,0,0,70,3,0,1,1,1,2,1,1,2,2,EVENTUAL,,2016,PRÓPRIO,,10,10,30.00,0.00,0.00,350,350,4,4,NÃO,NÃO,,NÃO,NÃO,-,NÃO,,"Sim, de Passageiros e Cargas",Marinha,,,Varão metálico,SIM,1,1,0,SIM,SIM,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,,,,,,,,,,,,,,,,,,,BAIXO AMAZONAS,ESTADUAL
JONAEL F.SOARES,"RRUA VIRGILIO RAMOS, 17",981714442,ISMAEL F.SOARES,GÊNESIS VI,MANAUS - SÃO GABRIEL DA CACHOEIRA,MANAUS - SÃO GABRIEL DA CACHOEIRA,TERMINAL HIDROVIARIO DO SÃO RAIMUNDO,MANAUS,AM,TERMINAL FLUVIAL DE CAMANAUS - SÃO GABRIEL DA CACHOEIRA,SÃO GABRIEL DA CACHOEIRA,AM,001.143.7330-8,2010,PASSAGEIRO/CARGA GERAL,MADEIRA,24.00,13.25,1.70,2.30,550,16,2,450,80,2,120,400,6,120,0,10,170,6,1,1,1,2,2,3,3,6,6,ANUAL,,2014,PRÓPRIO,,60,40,340.00,0.00,"1,000.00",3000,2000,4,4,SIM,SIM,BARCELOS  ,SIM,SIM,RETORNO A MANAUS,SIM,1000,"Sim, de Passageiros e Cargas",Marinha,,,Varão metálico,SIM,2,4,0,NÃO,NÃO,Sim,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,AMAZONAS,ESTADUAL
EDILNAVE LTDA,"TRAVESSA EMILDE MARTINS,115",991485518,EDILBERTO PEREIRA,GIL ROSA,ORIXIMINÁ - PORTO TROMBETAS,ORIXIMINÁ - PORTO TROMBETAS,TERMINAL HIDROVIÁRIO DE ORIXIMINÁ,ORIXIMINÁ,PA,PORTO DE TROMBETAS,PORTO TROMBETAS,PA,023004749-1,1978,PASSAGEIRO/CARGA GERAL,MADEIRA,24.70,6.30,1.92,2.40,Não sabe/não informado,12,1,190,34,0,100,162,5,96,0,2,117,6,1,1,3,1,4,2,5,5,5,SEMESTRAL,,2014,PRÓPRIO,,4,4,30.00,0.00,80.00,350,350,12,12,SIM,NÃO,,NÃO,NÃO,-,SIM,1000,"Sim, de Passageiros e Cargas",Marinha,,,"Cabides individuais, tipo escápula",SIM,2,2,1,SIM,SIM,Sim,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,BAIXO AMAZONAS,ESTADUAL
ACPCCV - ASSOCIAÇÃO DOS CANOEIROS DO CAREIRO DA VÁRZEA,"PORTO DA CEASA ,SN",Não tem/Não informado,CARLOS AUGUSTO,GIZA I,MANAUS - CAREIRO DA VÁRZEA,MANAUS - CAREIRO DA VÁRZEA,PORTO CEASA,MANAUS,AM,PORTO FLUTUANTE  DE CAREIRO DA VÁRZEA,CAREIRO DA VÁRZEA,AM,Não tem/Não informado,2012,LANCHA,ALUMÍNIO,18.00,5.00,1.20,1.75,420,30,1,Não informado/Não sabe,Não informado/Não sabe,0,50,0,2,0,50,0,55,1,0,0,0,0,0,1,1,0,0,ANUAL,,2015,PRÓPRIO,,2,2,0.00,25.00,0.00,150,150,12,12,NÃO,NÃO,,NÃO,NÃO,-,NÃO,,Sim apenas de passageiros,Marinha,,,Não possui espaço para redes/poltrona,NÃO,0,0,0,NÃO,NÃO,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,AMAZONAS,TRAVESSIA
